i,d,F(d)
3572,143.63,0.8488593155893536
3573,143.65,0.8490969581749049
3574,143.77,0.8493346007604563
3575,143.8,0.8495722433460076
3576,143.8,0.8498098859315589
3577,144.07,0.8500475285171103
3578,144.55,0.8502851711026616
3579,144.63,0.8505228136882129
3580,145.13,0.8507604562737643
3581,145.13,0.8509980988593155
3582,145.55,0.8512357414448669
3583,145.57,0.8514733840304183
3584,145.63,0.8517110266159695
3585,145.75,0.8519486692015209
3586,146.68,0.8521863117870723
3587,146.68,0.8524239543726235
3588,146.93,0.8526615969581749
3589,147.72,0.8528992395437263
3590,147.75,0.8531368821292775
3591,149.53,0.8533745247148289
3592,150.1,0.8536121673003803
3593,150.23,0.8538498098859315
3594,150.27,0.8540874524714829
3595,150.27,0.8543250950570342
3596,150.77,0.8545627376425855
3597,150.97,0.8548003802281369
3598,151.0,0.8550380228136882
3599,151.48,0.8552756653992395
3600,151.62,0.8555133079847909
3601,151.67,0.8557509505703422
3602,151.83,0.8559885931558935
3603,151.93,0.8562262357414449
3604,152.4,0.8564638783269962
3605,152.4,0.8567015209125475
3606,152.53,0.8569391634980988
3607,152.62,0.8571768060836502
3608,152.87,0.8574144486692015
3609,152.95,0.8576520912547528
3610,153.17,0.8578897338403042
3611,153.25,0.8581273764258555
3612,153.85,0.8583650190114068
3613,154.43,0.8586026615969582
3614,154.9,0.8588403041825095
3615,154.93,0.8590779467680608
3616,155.25,0.8593155893536122
3617,155.4,0.8595532319391634
3618,155.45,0.8597908745247148
3619,155.65,0.8600285171102662
3620,155.93,0.8602661596958174
3621,156.23,0.8605038022813688
3622,157.23,0.8607414448669202
3623,157.37,0.8609790874524714
3624,158.18,0.8612167300380228
3625,158.87,0.8614543726235742
3626,159.0,0.8616920152091254
3627,159.35,0.8619296577946768
3628,159.77,0.8621673003802282
3629,160.12,0.8624049429657794
3630,160.52,0.8626425855513308
3631,160.72,0.8628802281368821
3632,160.77,0.8631178707224334
3633,161.02,0.8633555133079848
3634,161.37,0.8635931558935361
3635,161.37,0.8638307984790875
3636,162.03,0.8640684410646388
3637,163.2,0.8643060836501901
3638,163.25,0.8645437262357415
3639,163.45,0.8647813688212928
3640,163.47,0.8650190114068441
3641,163.53,0.8652566539923955
3642,163.57,0.8654942965779467
3643,164.12,0.8657319391634981
3644,164.55,0.8659695817490495
3645,164.63,0.8662072243346007
3646,164.7,0.8664448669201521
3647,165.18,0.8666825095057035
3648,165.5,0.8669201520912547
3649,165.82,0.8671577946768061
3650,165.83,0.8673954372623575
3651,165.97,0.8676330798479087
3652,166.12,0.8678707224334601
3653,166.13,0.8681083650190115
3654,166.32,0.8683460076045627
3655,166.32,0.8685836501901141
3656,166.73,0.8688212927756654
3657,166.75,0.8690589353612167
3658,166.93,0.8692965779467681
3659,167.08,0.8695342205323194
3660,167.13,0.8697718631178707
3661,167.17,0.8700095057034221
3662,167.3,0.8702471482889734
3663,167.43,0.8704847908745247
3664,167.55,0.870722433460076
3665,167.7,0.8709600760456274
3666,167.97,0.8711977186311787
3667,168.15,0.87143536121673
3668,168.18,0.8716730038022814
3669,168.18,0.8719106463878327
3670,168.27,0.872148288973384
3671,168.52,0.8723859315589354
3672,168.62,0.8726235741444867
3673,169.02,0.872861216730038
3674,169.18,0.8730988593155894
3675,169.55,0.8733365019011406
3676,169.65,0.873574144486692
3677,170.0,0.8738117870722434
3678,170.33,0.8740494296577946
3679,170.63,0.874287072243346
3680,170.78,0.8745247148288974
3681,170.78,0.8747623574144486
3682,170.78,0.875
3683,170.9,0.8752376425855514
3684,170.95,0.8754752851711026
3685,171.35,0.875712927756654
3686,171.38,0.8759505703422054
3687,171.42,0.8761882129277566
3688,171.82,0.876425855513308
3689,171.97,0.8766634980988594
3690,172.23,0.8769011406844106
3691,172.23,0.877138783269962
3692,172.82,0.8773764258555133
3693,172.83,0.8776140684410646
3694,172.87,0.877851711026616
3695,172.95,0.8780893536121673
3696,173.02,0.8783269961977186
3697,173.07,0.87856463878327
3698,173.08,0.8788022813688213
3699,173.25,0.8790399239543726
3700,173.33,0.879277566539924
3701,173.45,0.8795152091254753
3702,173.47,0.8797528517110266
3703,173.48,0.8799904942965779
3704,173.48,0.8802281368821293
3705,173.73,0.8804657794676806
3706,173.92,0.8807034220532319
3707,173.93,0.8809410646387833
3708,173.95,0.8811787072243346
3709,173.97,0.8814163498098859
3710,174.02,0.8816539923954373
3711,174.05,0.8818916349809885
3712,174.07,0.8821292775665399
3713,174.12,0.8823669201520913
3714,174.15,0.8826045627376425
3715,174.22,0.8828422053231939
3716,174.25,0.8830798479087453
3717,174.28,0.8833174904942965
3718,174.3,0.8835551330798479
3719,174.32,0.8837927756653993
3720,174.72,0.8840304182509505
3721,174.77,0.8842680608365019
3722,174.8,0.8845057034220533
3723,174.92,0.8847433460076045
3724,174.97,0.8849809885931559
3725,174.97,0.8852186311787072
3726,174.98,0.8854562737642585
3727,175.07,0.8856939163498099
3728,175.18,0.8859315589353612
3729,175.2,0.8861692015209125
3730,175.25,0.8864068441064639
3731,175.3,0.8866444866920152
3732,175.32,0.8868821292775665
3733,175.37,0.8871197718631179
3734,175.38,0.8873574144486692
3735,175.82,0.8875950570342205
3736,175.87,0.8878326996197718
3737,175.93,0.8880703422053232
3738,175.95,0.8883079847908745
3739,176.28,0.8885456273764258
3740,176.35,0.8887832699619772
3741,176.38,0.8890209125475285
3742,176.38,0.8892585551330798
3743,176.47,0.8894961977186312
3744,176.5,0.8897338403041825
3745,176.53,0.8899714828897338
3746,176.57,0.8902091254752852
3747,176.65,0.8904467680608364
3748,176.67,0.8906844106463878
3749,176.78,0.8909220532319392
3750,176.78,0.8911596958174904
3751,176.82,0.8913973384030418
3752,176.88,0.8916349809885932
3753,176.92,0.8918726235741444
3754,176.98,0.8921102661596958
3755,177.05,0.8923479087452472
3756,177.15,0.8925855513307984
3757,177.48,0.8928231939163498
3758,177.6,0.8930608365019012
3759,177.62,0.8932984790874524
3760,177.73,0.8935361216730038
3761,177.8,0.8937737642585551
3762,177.82,0.8940114068441064
3763,177.98,0.8942490494296578
3764,178.0,0.8944866920152091
3765,178.03,0.8947243346007604
3766,178.05,0.8949619771863118
3767,178.13,0.8951996197718631
3768,178.13,0.8954372623574145
3769,178.2,0.8956749049429658
3770,178.28,0.8959125475285171
3771,178.33,0.8961501901140685
3772,178.33,0.8963878326996197
3773,178.38,0.8966254752851711
3774,178.42,0.8968631178707225
3775,178.43,0.8971007604562737
3776,178.43,0.8973384030418251
3777,178.47,0.8975760456273765
3778,178.47,0.8978136882129277
3779,178.48,0.8980513307984791
3780,178.57,0.8982889733840305
3781,178.62,0.8985266159695817
3782,178.65,0.8987642585551331
3783,178.7,0.8990019011406845
3784,178.72,0.8992395437262357
3785,178.75,0.8994771863117871
3786,178.83,0.8997148288973384
3787,178.9,0.8999524714828897
3788,178.93,0.9001901140684411
3789,179.03,0.9004277566539924
3790,179.07,0.9006653992395437
3791,179.12,0.9009030418250951
3792,179.17,0.9011406844106464
3793,179.18,0.9013783269961977
3794,179.18,0.901615969581749
3795,179.27,0.9018536121673004
3796,179.32,0.9020912547528517
3797,179.32,0.902328897338403
3798,179.37,0.9025665399239544
3799,179.4,0.9028041825095057
3800,179.4,0.903041825095057
3801,179.4,0.9032794676806084
3802,179.43,0.9035171102661597
3803,179.48,0.903754752851711
3804,179.5,0.9039923954372624
3805,179.58,0.9042300380228137
3806,179.65,0.904467680608365
3807,179.67,0.9047053231939164
3808,179.67,0.9049429657794676
3809,179.7,0.905180608365019
3810,179.75,0.9054182509505704
3811,179.78,0.9056558935361216
3812,179.87,0.905893536121673
3813,179.87,0.9061311787072244
3814,179.97,0.9063688212927756
3815,180.0,0.906606463878327
3816,180.02,0.9068441064638784
3817,180.03,0.9070817490494296
3818,180.03,0.907319391634981
3819,180.05,0.9075570342205324
3820,180.12,0.9077946768060836
3821,180.2,0.908032319391635
3822,180.3,0.9082699619771863
3823,180.38,0.9085076045627376
3824,180.43,0.908745247148289
3825,180.45,0.9089828897338403
3826,180.45,0.9092205323193916
3827,180.45,0.909458174904943
3828,180.53,0.9096958174904943
3829,180.55,0.9099334600760456
3830,180.58,0.910171102661597
3831,180.58,0.9104087452471483
3832,180.7,0.9106463878326996
3833,180.75,0.910884030418251
3834,180.82,0.9111216730038023
3835,180.87,0.9113593155893536
3836,180.97,0.9115969581749049
3837,181.0,0.9118346007604563
3838,181.0,0.9120722433460076
3839,181.1,0.9123098859315589
3840,181.1,0.9125475285171103
3841,181.15,0.9127851711026616
3842,181.3,0.9130228136882129
3843,181.33,0.9132604562737643
3844,181.35,0.9134980988593155
3845,181.35,0.9137357414448669
3846,181.37,0.9139733840304183
3847,181.4,0.9142110266159695
3848,181.42,0.9144486692015209
3849,181.45,0.9146863117870723
3850,181.47,0.9149239543726235
3851,181.57,0.9151615969581749
3852,181.57,0.9153992395437263
3853,181.6,0.9156368821292775
3854,181.6,0.9158745247148289
3855,181.62,0.9161121673003803
3856,181.63,0.9163498098859315
3857,181.63,0.9165874524714829
3858,181.9,0.9168250950570342
3859,181.92,0.9170627376425855
3860,181.95,0.9173003802281369
3861,181.98,0.9175380228136882
3862,182.02,0.9177756653992395
3863,182.03,0.9180133079847909
3864,182.07,0.9182509505703422
3865,182.15,0.9184885931558935
3866,182.18,0.9187262357414449
3867,182.18,0.9189638783269962
3868,182.2,0.9192015209125475
3869,182.2,0.9194391634980988
3870,182.22,0.9196768060836502
3871,182.33,0.9199144486692015
3872,182.42,0.9201520912547528
3873,182.45,0.9203897338403042
3874,182.45,0.9206273764258555
3875,182.58,0.9208650190114068
3876,182.58,0.9211026615969582
3877,182.67,0.9213403041825095
3878,182.7,0.9215779467680608
3879,182.72,0.9218155893536122
3880,182.83,0.9220532319391634
3881,182.85,0.9222908745247148
3882,182.85,0.9225285171102662
3883,182.88,0.9227661596958174
3884,182.9,0.9230038022813688
3885,182.92,0.9232414448669202
3886,182.98,0.9234790874524714
3887,183.05,0.9237167300380228
3888,183.12,0.9239543726235742
3889,183.12,0.9241920152091254
3890,183.13,0.9244296577946768
3891,183.17,0.9246673003802282
3892,183.27,0.9249049429657794
3893,183.28,0.9251425855513308
3894,183.38,0.9253802281368821
3895,183.38,0.9256178707224334
3896,183.4,0.9258555133079848
3897,183.42,0.9260931558935361
3898,183.48,0.9263307984790875
3899,183.48,0.9265684410646388
3900,183.5,0.9268060836501901
3901,183.5,0.9270437262357415
3902,183.52,0.9272813688212928
3903,183.53,0.9275190114068441
3904,183.53,0.9277566539923955
3905,183.55,0.9279942965779467
3906,183.55,0.9282319391634981
3907,183.6,0.9284695817490495
3908,183.7,0.9287072243346007
3909,183.75,0.9289448669201521
3910,183.82,0.9291825095057035
3911,183.83,0.9294201520912547
3912,183.9,0.9296577946768061
3913,183.93,0.9298954372623575
3914,183.93,0.9301330798479087
3915,184.08,0.9303707224334601
3916,184.12,0.9306083650190115
3917,184.13,0.9308460076045627
3918,184.15,0.9310836501901141
3919,184.17,0.9313212927756654
3920,184.22,0.9315589353612167
3921,184.22,0.9317965779467681
3922,184.25,0.9320342205323194
3923,184.27,0.9322718631178707
3924,184.33,0.9325095057034221
3925,184.35,0.9327471482889734
3926,184.35,0.9329847908745247
3927,184.43,0.933222433460076
3928,184.48,0.9334600760456274
3929,184.5,0.9336977186311787
3930,184.52,0.93393536121673
3931,184.57,0.9341730038022814
3932,184.63,0.9344106463878327
3933,184.7,0.934648288973384
3934,184.77,0.9348859315589354
3935,184.8,0.9351235741444867
3936,184.87,0.935361216730038
3937,184.88,0.9355988593155894
3938,185.07,0.9358365019011406
3939,185.3,0.936074144486692
3940,185.3,0.9363117870722434
3941,185.37,0.9365494296577946
3942,185.63,0.936787072243346
3943,185.67,0.9370247148288974
3944,185.88,0.9372623574144486
3945,185.93,0.9375
3946,186.1,0.9377376425855514
3947,186.28,0.9379752851711026
3948,186.53,0.938212927756654
3949,186.75,0.9384505703422054
3950,186.82,0.9386882129277566
3951,186.93,0.938925855513308
3952,187.32,0.9391634980988594
3953,187.33,0.9394011406844106
3954,187.33,0.939638783269962
3955,187.42,0.9398764258555133
3956,187.43,0.9401140684410646
3957,187.48,0.940351711026616
3958,187.62,0.9405893536121673
3959,187.62,0.9408269961977186
3960,187.7,0.94106463878327
3961,187.83,0.9413022813688213
3962,187.88,0.9415399239543726
3963,187.9,0.941777566539924
3964,188.03,0.9420152091254753
3965,188.1,0.9422528517110266
3966,188.13,0.9424904942965779
3967,188.2,0.9427281368821293
3968,188.3,0.9429657794676806
3969,188.37,0.9432034220532319
3970,188.43,0.9434410646387833
3971,188.45,0.9436787072243346
3972,188.65,0.9439163498098859
3973,188.72,0.9441539923954373
3974,188.73,0.9443916349809885
3975,188.9,0.9446292775665399
3976,189.05,0.9448669201520913
3977,189.1,0.9451045627376425
3978,189.12,0.9453422053231939
3979,189.58,0.9455798479087453
3980,189.62,0.9458174904942965
3981,189.62,0.9460551330798479
3982,189.93,0.9462927756653993
3983,190.05,0.9465304182509505
3984,190.15,0.9467680608365019
3985,190.28,0.9470057034220533
3986,190.43,0.9472433460076045
3987,190.62,0.9474809885931559
3988,190.72,0.9477186311787072
3989,190.95,0.9479562737642585
3990,190.98,0.9481939163498099
3991,191.05,0.9484315589353612
3992,191.07,0.9486692015209125
3993,191.25,0.9489068441064639
3994,191.25,0.9491444866920152
3995,191.42,0.9493821292775665
3996,191.5,0.9496197718631179
3997,191.53,0.9498574144486692
3998,191.78,0.9500950570342205
3999,191.82,0.9503326996197718
4000,191.83,0.9505703422053232
4001,191.88,0.9508079847908745
4002,191.9,0.9510456273764258
4003,191.97,0.9512832699619772
4004,192.07,0.9515209125475285
4005,192.3,0.9517585551330798
4006,192.38,0.9519961977186312
4007,192.52,0.9522338403041825
4008,192.6,0.9524714828897338
4009,192.63,0.9527091254752852
4010,192.85,0.9529467680608364
4011,193.03,0.9531844106463878
4012,193.08,0.9534220532319392
4013,193.18,0.9536596958174904
4014,193.23,0.9538973384030418
4015,193.25,0.9541349809885932
4016,194.4,0.9543726235741444
4017,194.47,0.9546102661596958
4018,194.63,0.9548479087452472
4019,194.7,0.9550855513307984
4020,194.82,0.9553231939163498
4021,195.03,0.9555608365019012
4022,195.2,0.9557984790874524
4023,195.68,0.9560361216730038
4024,195.75,0.9562737642585551
4025,195.98,0.9565114068441064
4026,196.47,0.9567490494296578
4027,196.85,0.9569866920152091
4028,196.98,0.9572243346007604
4029,197.67,0.9574619771863118
4030,197.7,0.9576996197718631
4031,197.83,0.9579372623574145
4032,198.2,0.9581749049429658
4033,198.28,0.9584125475285171
4034,198.9,0.9586501901140685
4035,198.93,0.9588878326996197
4036,199.58,0.9591254752851711
4037,199.85,0.9593631178707225
4038,199.95,0.9596007604562737
4039,200.03,0.9598384030418251
4040,200.07,0.9600760456273765
4041,200.3,0.9603136882129277
4042,200.37,0.9605513307984791
4043,201.35,0.9607889733840305
4044,201.53,0.9610266159695817
4045,201.62,0.9612642585551331
4046,202.13,0.9615019011406845
4047,202.22,0.9617395437262357
4048,202.67,0.9619771863117871
4049,202.7,0.9622148288973384
4050,202.7,0.9624524714828897
4051,203.05,0.9626901140684411
4052,203.72,0.9629277566539924
4053,203.73,0.9631653992395437
4054,203.88,0.9634030418250951
4055,204.05,0.9636406844106464
4056,204.1,0.9638783269961977
4057,205.75,0.964115969581749
4058,206.4,0.9643536121673004
4059,207.58,0.9645912547528517
4060,207.62,0.964828897338403
4061,207.95,0.9650665399239544
4062,208.0,0.9653041825095057
4063,208.4,0.965541825095057
4064,208.65,0.9657794676806084
4065,209.63,0.9660171102661597
4066,209.88,0.966254752851711
4067,209.93,0.9664923954372624
4068,210.15,0.9667300380228137
4069,210.43,0.966967680608365
4070,210.78,0.9672053231939164
4071,210.97,0.9674429657794676
4072,211.3,0.967680608365019
4073,212.83,0.9679182509505704
4074,212.87,0.9681558935361216
4075,213.0,0.968393536121673
4076,213.88,0.9686311787072244
4077,215.53,0.9688688212927756
4078,215.57,0.969106463878327
4079,216.13,0.9693441064638784
4080,216.97,0.9695817490494296
4081,217.27,0.969819391634981
4082,218.93,0.9700570342205324
4083,219.15,0.9702946768060836
4084,219.8,0.970532319391635
4085,220.75,0.9707699619771863
4086,220.98,0.9710076045627376
4087,221.55,0.971245247148289
4088,222.5,0.9714828897338403
4089,223.58,0.9717205323193916
4090,223.93,0.971958174904943
4091,224.1,0.9721958174904943
4092,227.3,0.9724334600760456
4093,228.15,0.972671102661597
4094,229.88,0.9729087452471483
4095,233.2,0.9731463878326996
4096,236.53,0.973384030418251
4097,238.6,0.9736216730038023
4098,240.23,0.9738593155893536
4099,243.65,0.9740969581749049
4100,245.57,0.9743346007604563
4101,246.38,0.9745722433460076
4102,247.05,0.9748098859315589
4103,247.67,0.9750475285171103
4104,248.57,0.9752851711026616
4105,248.87,0.9755228136882129
4106,248.88,0.9757604562737643
4107,252.4,0.9759980988593155
4108,252.47,0.9762357414448669
4109,252.82,0.9764733840304183
4110,253.77,0.9767110266159695
4111,256.43,0.9769486692015209
4112,258.12,0.9771863117870723
4113,258.75,0.9774239543726235
4114,258.8,0.9776615969581749
4115,260.15,0.9778992395437263
4116,260.33,0.9781368821292775
4117,260.55,0.9783745247148289
4118,260.67,0.9786121673003803
4119,264.02,0.9788498098859315
4120,264.55,0.9790874524714829
4121,265.17,0.9793250950570342
4122,265.65,0.9795627376425855
4123,265.87,0.9798003802281369
4124,266.18,0.9800380228136882
4125,266.45,0.9802756653992395
4126,267.8,0.9805133079847909
4127,267.97,0.9807509505703422
4128,268.13,0.9809885931558935
4129,269.05,0.9812262357414449
4130,269.85,0.9814638783269962
4131,270.58,0.9817015209125475
4132,270.8,0.9819391634980988
4133,271.17,0.9821768060836502
4134,271.17,0.9824144486692015
4135,271.83,0.9826520912547528
4136,271.95,0.9828897338403042
4137,271.98,0.9831273764258555
4138,272.57,0.9833650190114068
4139,273.27,0.9836026615969582
4140,274.05,0.9838403041825095
4141,274.68,0.9840779467680608
4142,275.03,0.9843155893536122
4143,278.28,0.9845532319391634
4144,279.37,0.9847908745247148
4145,279.75,0.9850285171102662
4146,280.02,0.9852661596958174
4147,280.12,0.9855038022813688
4148,282.42,0.9857414448669202
4149,283.15,0.9859790874524714
4150,286.07,0.9862167300380228
4151,286.22,0.9864543726235742
4152,291.58,0.9866920152091254
4153,297.33,0.9869296577946768
4154,298.25,0.9871673003802282
4155,298.9,0.9874049429657794
4156,300.03,0.9876425855513308
4157,303.33,0.9878802281368821
4158,304.67,0.9881178707224334
4159,313.05,0.9883555133079848
4160,314.02,0.9885931558935361
4161,314.72,0.9888307984790874
4162,317.02,0.9890684410646388
4163,318.28,0.9893060836501901
4164,320.17,0.9895437262357415
4165,324.38,0.9897813688212928
4166,327.98,0.9900190114068441
4167,328.62,0.9902566539923955
4168,333.15,0.9904942965779467
4169,333.97,0.9907319391634981
4170,336.13,0.9909695817490495
4171,339.07,0.9912072243346007
4172,348.93,0.9914448669201521
4173,351.32,0.9916825095057035
4174,353.2,0.9919201520912547
4175,353.78,0.9921577946768061
4176,353.98,0.9923954372623575
4177,355.18,0.9926330798479087
4178,357.07,0.9928707224334601
4179,358.93,0.9931083650190115
4180,362.55,0.9933460076045627
4181,363.35,0.9935836501901141
4182,366.62,0.9938212927756654
4183,366.8,0.9940589353612167
4184,367.58,0.9942965779467681
4185,371.78,0.9945342205323194
4186,389.37,0.9947718631178707
4187,393.37,0.9950095057034221
4188,394.13,0.9952471482889734
4189,396.43,0.9954847908745247
4190,396.57,0.995722433460076
4191,402.13,0.9959600760456274
4192,412.22,0.9961977186311787
4193,416.03,0.99643536121673
4194,418.82,0.9966730038022814
4195,441.38,0.9969106463878327
4196,443.93,0.997148288973384
4197,446.77,0.9973859315589354
4198,451.72,0.9976235741444867
4199,458.43,0.997861216730038
4200,464.83,0.9980988593155894
4201,466.22,0.9983365019011406
4202,473.1,0.998574144486692
4203,500.72,0.9988117870722434
4204,516.27,0.9990494296577946
4205,519.52,0.999287072243346
4206,527.6,0.9995247148288974
4207,537.33,0.9997623574144486
